WazaId	ChargeFrame	AttackLoopFrame	SpawnOrigin	SpawnLocator	SpawnOffsetX	SpawnOffsetY	SpawnOffsetZ	ShotDirection	CorrectTargetType	ImpactMotionSpeed	PlayWazaMoveType	WazaRangeMin	WazaRangeMax	HeightTolerance	EffectiveRange	MinShootNum	MaxShootNum	HitPer	WazaRecastTime	EffectTime	EffectValue	AddMegaPowerValue	PlayedMotionSpeed	OverwriteBulletId1	ReplaceBulletId1	OverwriteBulletId2	ReplaceBulletId2	OverwriteBulletId3	ReplaceBulletId3	OverwriteBulletId4	ReplaceBulletId4	OverwriteBulletId5	ReplaceBulletId5	BulletCorrectScale
1236	15	40	0	eff_center01	0	0	0	0	0	1	0	0	99	0	99	1	1	100	15	0	0	0	1	647	160	0	0	0	0	0	0	0	0	1
1239	12	10	1	origin	0	0	0	0	0	1	3	1	99	0	99	1	1	100	6	0	0	0	1	573	359	0	0	0	0	0	0	0	0	1.5
1242	10	20	0	eff_front01	0	0	0	0	0	2	1	0.5	2.5	2	99	1	1	100	8	18	0	0	1	478	163	1886	1867	0	0	0	0	0	0	1.3
1245	0	20	2	origin	0	0	0	0	0	2	1	0.5	8.5	2	7	1	1	100	3	0	0	0	1	591	164	0	0	0	0	0	0	0	0	1.2
1247	10	30	0	eff_rangeattack02	0	0	0	0	0	1	3	1	99	0	15	1	1	100	8	18	0	0	1	433	165	0	0	0	0	0	0	0	0	1.2
1248	10	30	1	origin	0	0	0	0	0	1	3	1	99	0	99	1	1	100	10	0	0	5	1	615	369	0	0	0	0	0	0	0	0	1.3
3007	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1721	1688	0	0	0	0	0	0	0	0	1.3
1249	10	20	0	eff_front01	0	0	0	0	0	2	1	0.5	3	2	99	1	1	100	6	11	0	0	1	480	166	1887	1868	0	0	0	0	0	0	1.3
1250	10	30	5	origin	0	0	0	0	0	1	3	0.5	99	0	99	1	1	100	7	0	0	0	1	603	167	0	0	0	0	0	0	0	0	1.7
1257	30	40	1	origin	0	0	0	0	0	1	3	1	99	0	99	1	1	100	9	0	0	0	1	574	360	0	0	0	0	0	0	0	0	1.5
1261	20	40	0	eff_rangeattack02	0	0	0	0	0	1	3	0	99	0	7	1	1	100	10	0	0	0	1	464	168	0	0	0	0	0	0	0	0	1.4
1268	30	20	0	eff_center01	0	0	0	0	0	1	0	0	99	0	99	1	1	100	10	18	0	0	1	622	393	0	0	0	0	0	0	0	0	1
1269	10	20	1	eff_headcenter01	0	0	0	0	0	1	1	0.5	8	2	2	1	1	100	12	0	0	0	1	541	171	0	0	0	0	0	0	0	0	1.2
1273	45	30	0	eff_center01	0	0	0	0	0	1	0	0	99	0	99	1	1	100	12	0	0	0	1	641	173	0	0	0	0	0	0	0	0	1
1280	10	20	0	eff_front01	0	0	0	0	0	2	1	0.5	3	2	99	1	1	100	7	0	0	0	1	481	175	1888	1869	0	0	0	0	0	0	1.3
1282	10	20	0	eff_front01	0	0	0	0	0	2	1	0.5	3	2	99	1	1	100	10	0	0	0	1	486	177	1889	1870	0	0	0	0	0	0	1.3
1297	1	20	0	eff_center01	0	0	1.5	0	0	1	1	0.5	3	2	1	1	1	100	10	33	0	0	1	548	355	0	0	0	0	0	0	0	0	1.2
1304	15	25	0	eff_front01	0	0.2	0	0	0	1	1	0.5	4	2	4	1	1	100	8	0	0	0	1	454	181	0	0	0	0	0	0	0	0	1.2
1313	1	20	0	eff_center01	0	0	2	0	0	1	1	0.5	3	2	2	1	1	100	10	33	0	0	1	534	390	0	0	0	0	0	0	0	0	1
1315	15	30	0	origin	0	0	0	0	0	1	1	0.5	2.5	2	99	1	1	100	10	30	0	0	1	513	187	0	0	0	0	0	0	0	0	1.25
1317	25	30	0	eff_front01	0	1.5	2	1	0	1	1	0.5	8	2	7	1	1	100	10	11	0	0	1	600	188	0	0	0	0	0	0	0	0	1.2
1319	1	20	0	eff_front01	0	0	0	0	0	1	1	0.5	4.5	2	3.5	1	1	100	10	33	0	0	1	547	354	0	0	0	0	0	0	0	0	1.2
1328	10	30	5	origin	0	0	0	0	0	1	3	0.5	99	0	99	1	1	100	7	0	0	0	1	601	190	0	0	0	0	0	0	0	0	1.7
1331	20	20	0	eff_rangeattack02	0	0	0	0	0	1	3	0.5	99	0	15	6	6	100	6	0	0	0	1	457	336	0	0	0	0	0	0	0	0	1
1332	1	20	0	eff_front01	0	0	0	0	0	2	1	0.5	3	2	99	1	1	100	9	0	0	0	1	516	339	2086	2059	0	0	0	0	0	0	1.4
1334	1	20	0	eff_center01	0	0	0	0	0	1	0	0	99	0	99	1	1	100	9	33	0	0	1	645	193	0	0	0	0	0	0	0	0	1
1337	10	20	0	eff_front01	0	0	0	0	0	2	1	0.5	3	2	99	1	1	100	8	0	0	0	1	492	194	2087	2060	0	0	0	0	0	0	1.3
1339	40	20	0	eff_center01	0	0	0	0	0	1	0	0	99	0	99	1	1	100	18	15	0	0	1	633	196	0	0	0	0	0	0	0	0	1
1340	40	20	7	origin	0	0	0	0	0	1	1	0.5	6	2	5	1	1	100	12	0	0	0	1	582	197	0	0	0	0	0	0	0	0	1.2
1341	20	20	0	eff_rangeattack02	0	0	0	0	0	1	3	1	99	0	15	1	1	100	6	11	0	0	1	435	198	0	0	0	0	0	0	0	0	1.5
1344	10	18	0	origin	0	0	0	0	0	1	1	0	6	2	5	1	1	100	9	0	0	0	1	403	199	2139	2124	403	2139	0	0	0	0	1.2
1345	20	30	0	eff_rangeattack02	0	0	0	0	0	1	3	0	99	0	19	1	1	100	6	0	0	0	1	458	337	0	0	0	0	0	0	0	0	1.8
1347	40	20	0	eff_center01	0	0	0	0	0	1	0	0	99	0	99	1	1	100	18	15	0	0	1	630	200	0	0	0	0	0	0	0	0	1
1348	10	20	0	eff_front01	0	0.25	0	0	0	2	1	0.5	3	2	99	1	1	100	8	0	0	0	1	472	201	1890	1871	0	0	0	0	0	0	1.2
1350	20	20	0	eff_rangeattack02	0	0	0	0	0	1	3	1	99	0	15	6	6	100	6	0	0	0	1	428	203	0	0	0	0	0	0	0	0	1
1352	15	15	0	eff_rangeattack02	0	0	0	0	0	1	3	1	99	0	9	1	1	100	6	0	0	0	1	456	204	0	0	0	0	0	0	0	0	1.5
1369	10	0	0	eff_front01	0	0	0	0	0	1	1	0.5	3	2	99	1	1	100	12	0	0	0	1	597	206	2088	2061	0	0	0	0	0	0	1.3
1370	30	10	2	origin	0	0	0	0	0	1	1	0.5	3	2	3	1	1	100	12	15	0	0	1	586	207	0	0	0	0	0	0	0	0	1.2
1377	15	30	1	eff_center01	0	0	0	0	0	1	1	0.5	8	2	3	1	1	100	12	0	0	0	1	535	391	0	0	0	0	0	0	0	0	1
1390	1	20	0	eff_rangeattack02	0	0	0	0	0	1	3	0	99	0	99	1	1	100	7	0	0	0	1	606	209	1754	1751	2218	2217	0	0	0	0	1.3
1392	35	20	0	eff_center01	0	0	0	0	0	1	0	0	99	0	99	1	1	100	10	0	0	0	1	655	377	0	0	0	0	0	0	0	0	1
1394	15	22	0	origin	0	0	0	0	0	1	1	0	6	2	5	1	1	100	8	0	0	0	1	407	210	2140	2125	0	0	0	0	0	0	1.2
1396	20	30	0	eff_rangeattack02	0	0	0	0	0	1	3	1	99	0	19	1	1	100	8	0	0	0	1	430	211	0	0	0	0	0	0	0	0	1.2
1398	10	20	0	eff_front01	0	0	0	0	0	2	1	0.5	3	2	99	1	1	100	8	0	0	0	1	490	212	1891	1872	0	0	0	0	0	0	1.3
1399	20	20	0	eff_rangeattack02	0	0	0	0	0	1	3	1	99	0	15	1	1	100	8	0	0	0	1	450	213	0	0	0	0	0	0	0	0	1.5
1400	10	20	0	eff_front01	0	0	0	0	0	2	1	0.5	3	2	99	1	1	100	7	0	0	0	1	477	214	2089	2062	0	0	0	0	0	0	1.2
1403	20	20	0	eff_rangeattack02	0	0	0	0	0	1	3	0	99	0	15	1	1	95	7	0	0	0	1	462	216	0	0	0	0	0	0	0	0	1.4
1404	10	20	0	eff_front01	0	0	0	0	0	1	1	0.5	3	2	99	1	1	100	8	0	0	0	1	503	217	2090	2063	0	0	0	0	0	0	1.2
1405	20	20	0	eff_rangeattack02	0	0	0	0	0	1	3	0	99	0	6	1	1	100	8	18	0	0	1	427	218	0	0	0	0	0	0	0	0	1.5
1406	20	15	0	eff_rangeattack02	0	0	0	0	0	1	3	1	99	0	6	1	1	100	8	0	0	0	1	449	219	0	0	0	0	0	0	0	0	1.5
1407	25	20	2	origin	0	0	0	0	0	1	1	0.5	3	2	4	1	1	100	12	0	0	0	1	579	220	0	0	0	0	0	0	0	0	1.2
1408	30	60	0	eff_rangeattack02	0	0	0	0	0	1	3	0	99	0	25	1	1	100	8	0	0	0	1	425	221	0	0	0	0	0	0	0	0	2
1411	25	30	0	eff_rangeattack02	0	0	0	0	0	1	3	1	99	0	15	1	1	70	12	18	0	0	1	429	222	0	0	0	0	0	0	0	0	1.8
1412	20	30	0	eff_rangeattack02	0	0	0	0	0	1	3	1	99	0	15	1	1	100	8	18	0	0	1	431	223	0	0	0	0	0	0	0	0	1.3
1413	15	24	0	origin	0	0	0	0	0	1	1	0	6	2	5	1	1	100	10	0	0	5	1	406	224	2141	2126	0	0	0	0	0	0	1.2
1414	35	30	5	origin	0	0	0	0	0	1	3	1	99	0	99	1	1	100	8	18	0	0	1	563	225	0	0	0	0	0	0	0	0	1.2
1416	20	0	2	origin	0	0	0	0	0	1	1	0.5	3	2	4	1	1	100	20	0	0	0	1	580	226	0	0	0	0	0	0	0	0	1.2
1417	25	20	0	eff_center01	0	0	0	0	0	1	0	0	99	0	99	1	1	100	15	23	0	0	1	627	227	0	0	0	0	0	0	0	0	1
1418	0	20	2	origin	0	0	0	0	0	2	1	0.5	6.5	2	5.5	1	1	100	3	0	0	0	1	585	228	0	0	0	0	0	0	0	0	1.2
1420	0	20	0	eff_rangeattack02	0	0	0	0	0	1	3	0.5	99	0	15	1	1	100	3	0	0	0	1	434	230	0	0	0	0	0	0	0	0	1.5
1421	10	20	0	eff_front01	0	0	0	0	0	1	1	0.5	3	2	99	1	1	100	7	0	0	0	1	483	231	2091	2064	0	0	0	0	0	0	1.3
1422	10	20	0	eff_front01	0	0	0	0	0	2	1	0.5	2.5	2	99	1	1	100	6	0	0	0	1	487	232	1892	1873	0	0	0	0	0	0	1.3
1423	10	20	0	eff_front01	0	0	0	0	0	2	1	0.5	2.5	2	99	1	1	100	6	0	0	0	1	484	233	1893	1874	0	0	0	0	0	0	1.3
1424	10	20	0	eff_front01	0	0	0	0	0	2	1	0.5	2.5	2	99	1	1	100	6	0	0	0	1	501	234	1894	1875	0	0	0	0	0	0	1.3
1425	0	10	5	origin	0	0	0	0	0	1	1	0.5	7.5	2	6.5	1	1	100	3	0	0	0	1	589	235	0	0	0	0	0	0	0	0	1.5
1427	10	20	0	eff_front01	0	0	0	0	0	1	1	0.5	3	2	99	1	1	100	7	0	0	0	1	509	236	2092	2065	0	0	0	0	0	0	1.3
1428	15	20	0	eff_front01	0	0	0	0	0	1	1	0.5	2.5	2	99	1	1	100	8	0	0	0	1	473	237	2093	2066	0	0	0	0	0	0	1.2
1430	20	20	0	eff_rangeattack02	0	0	0	0	0	1	3	1	99	0	15	1	1	100	8	18	0	0	1	440	238	0	0	0	0	0	0	0	0	1.4
1434	40	80	1	origin	0	0	0	0	0	1	3	0	99	0	99	1	1	100	10	30	0	5	1	559	240	0	0	0	0	0	0	0	0	1
3009	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1729	1696	0	0	0	0	0	0	0	0	1
1435	12	30	0	origin	0	0	0	0	0	1	1	0.5	2.5	2	99	1	1	100	8	0	0	0	1	506	241	0	0	0	0	0	0	0	0	1.4
1436	12	30	0	origin	0	0	0	0	0	1	1	0.5	2.5	2	99	1	1	100	8	0	0	0	1	525	345	0	0	0	0	0	0	0	0	1.4
1437	20	10	0	eff_rangeattack02	0	0	0	0	0	1	3	1	99	0	9	1	1	100	10	30	0	0	1	452	242	0	0	0	0	0	0	0	0	1.2
1438	20	0	0	origin	0	0	0.5	0	0	1	1	0.5	3	2	99	1	1	100	12	0	0	0	1	524	344	1895	1876	0	0	0	0	0	0	1.2
1441	30	20	0	eff_rangeattack02	0	0	0	0	0	1	3	1	99	0	15	1	1	100	10	0	0	0	1	436	244	0	0	0	0	0	0	0	0	1.5
1442	15	20	0	eff_front01	0	0	0	0	0	1	1	0.5	2.5	2	99	1	1	100	8	0	0	0	1	495	245	2094	2067	0	0	0	0	0	0	1.2
1444	15	20	4	origin	0	0	4	0	0	1	1	0.5	3	2	99	1	1	100	10	0	0	0	1	510	246	0	0	0	0	0	0	0	0	1.3
1446	30	30	0	origin	0	0	0	2	0	1	3	0.5	99	0	99	1	1	100	10	0	0	0	1	607	247	1755	1752	0	0	0	0	0	0	1.3
1452	15	0	0	origin	0	0	2	0	0	1	1	0.5	3	2	99	1	1	100	10	0	0	0	1	521	342	1896	1877	0	0	0	0	0	0	1.3
1453	0	20	2	origin	0	0	0	0	0	2	1	0.5	6.5	2	5.5	1	1	100	3	0	0	0	1	593	248	0	0	0	0	0	0	0	0	1.2
1457	15	26	0	origin	0	0	0	0	0	1	1	0	6	2	5	1	1	100	10	0	0	5	1	402	249	2142	2127	0	0	0	0	0	0	1.1
1473	20	30	1	eff_center01	0	0	0	0	0	1	3	1	99	0	99	1	1	100	8	0	0	0	1	553	356	0	0	0	0	0	0	0	0	1.3
1482	15	40	0	origin	0	0	0	0	0	1	1	0.5	2.5	2	99	1	1	100	8	0	0	0	1	515	253	0	0	0	0	0	0	0	0	1.4
1484	25	20	2	origin	0	0	0	0	0	1	1	1	3	2	2	1	1	100	10	0	0	0	1	581	255	0	0	0	0	0	0	0	0	1.2
1521	10	0	0	eff_front01	0	0	0	0	0	1	1	0.5	3	2	99	1	1	100	12	0	0	0	1	598	262	2095	2068	0	0	0	0	0	0	1.3
1523	15	20	4	origin	0	0	0	0	0	1	1	0.5	2.5	2	99	1	1	100	6	11	0	0	1	526	346	0	0	0	0	0	0	0	0	1.4
1526	40	20	0	eff_center01	0	0	0	0	0	1	0	0	99	0	99	1	1	100	15	15	0	0	1	653	376	0	0	0	0	0	0	0	0	1
1527	10	30	5	origin	0	0	0	0	0	1	1	0.5	3	2	2	1	1	100	7	5.1	0	0	1	599	264	0	0	0	0	0	0	0	0	1.4
1528	15	24	0	origin	0	0	0	0	0	1	1	0	6	2	5	1	1	100	8	0	0	0	1	413	327	2143	2128	413	2143	0	0	0	0	1.2
1529	15	24	0	origin	0	0	0	0	0	1	1	0	6	2	5	1	1	100	8	0	0	0	1	411	333	2144	2129	0	0	0	0	0	0	1.2
3017	20	24	0	origin	0	0	1.5	0	0	1	1	0	6	2	5	1	1	100	8	0	0	0	1	1964	1963	2145	2130	0	0	0	0	0	0	1.2
1532	10	0	0	eff_front01	0	0	0.5	0	0	2	1	0.5	3	2	99	1	1	100	9	0	0	0	1	522	343	1897	1878	0	0	0	0	0	0	1.3
1535	25	20	2	origin	0	0	0	0	0	1	1	1	3	2	2	1	1	100	10	0	0	0	1	594	361	0	0	0	0	0	0	0	0	1.2
1538	1	20	0	eff_center01	0	0	0	0	0	1	0	0	99	0	99	1	1	100	10	45	0	0	1	634	266	0	0	0	0	0	0	0	0	1
1540	20	30	0	eff_rangeattack02	0	0	0	0	0	1	3	0.5	99	0	15	1	1	100	9	0	0	0	1	460	267	0	0	0	0	0	0	0	0	1.3
1542	30	50	1	origin	0	0	0	0	0	1	3	1	99	0	99	1	1	100	10	0	0	0	1	568	268	0	0	0	0	0	0	0	0	1.1
1555	10	20	0	eff_face01	0	0	0.3	0	0	1	1	0.5	3	2	99	1	1	100	9	11	0	0	1	523	269	2096	2069	0	0	0	0	0	0	1.5
1556	20	30	1	eff_center01	0	7	0	1	0	1	3	1	99	0	99	1	1	100	8	0	0	0	1	571	358	0	0	0	0	0	0	0	0	1.2
1560	30	20	7	origin	0	0	0	0	0	1	1	0.5	6	2	5	1	1	100	9	0	0	0	1	577	270	0	0	0	0	0	0	0	0	1.15
1564	1	30	5	origin	0	0	0	0	0	1	1	0.5	6	2	3	1	1	100	7	5.1	0	0	1	611	367	0	0	0	0	0	0	0	0	1.6
1566	40	20	6	origin	0	0	0	0	0	1	1	0.5	8	2	7	1	1	100	12	0	0	0	1	590	271	0	0	0	0	0	0	0	0	1.1
1567	10	30	1	origin	0	0	0	0	0	1	1	0.5	8	2	3	1	1	100	10	0	0	0	1	543	272	0	0	0	0	0	0	0	0	1.3
1570	10	25	0	eff_front01	0	0	0	0	0	1	1	0.5	2	2	99	1	1	100	9	0	0	0	1	527	347	0	0	0	0	0	0	0	0	1.3
1571	10	30	1	origin	0	0	0	0	0	1	1	0.5	8	2	3	1	1	100	10	0	0	0	1	542	273	0	0	0	0	0	0	0	0	1.3
1573	10	30	0	origin	0	0	0	0	0	1	1	0.5	2.5	2	99	1	1	100	9	0	0	0	1	517	274	0	0	0	0	0	0	0	0	1.3
1574	10	15	0	eff_rangeattack02	0	0	0	0	0	1	1	0.5	3	2	8	1	1	100	6	0	0	0	1	426	275	0	0	0	0	0	0	0	0	1.5
1575	15	0	0	eff_front01	0	0	3.2	0	0	1	1	0.5	3	2	2	1	1	100	12	18	0	0	1	536	352	0	0	0	0	0	0	0	0	1.4
1576	1	20	1	eff_center01	0	0	0	0	0	1	1	0.5	3	2	2	1	1	100	10	0	0	0	1	471	276	0	0	0	0	0	0	0	0	1.2
1577	10	25	0	eff_front01	0	0	0	0	0	2	1	0.5	3	2	99	1	1	100	7	0	0	0	1	500	277	0	0	0	0	0	0	0	0	1.5
1583	20	20	2	origin	0	0	0	0	0	1	1	0.5	3	2	3	1	1	100	8	18	0	0	1	583	280	0	0	0	0	0	0	0	0	1.2
1584	12	10	1	origin	0	0	0	0	0	1	3	1	99	0	99	1	1	100	6	0	0	0	1	569	281	0	0	0	0	0	0	0	0	1.5
1585	20	30	0	eff_rangeattack02	0	0	0	0	0	1	3	1	99	0	15	1	1	100	8	18	0	0	1	441	282	0	0	0	0	0	0	0	0	1.4
1586	20	30	0	origin	0	0	0	0	0	1	1	0.5	2.5	2	99	1	1	100	12	0	0	0	1	532	350	0	0	0	0	0	0	0	0	1.3
1588	0	45	0	eff_center01	0	0	0	0	0	2	0	0	99	0	99	1	1	100	12	18	0	0	1	644	283	0	0	0	0	0	0	0	0	1
1591	20	20	0	eff_rangeattack02	0	0	0	0	0	1	3	0.5	99	0	9	1	1	100	10	33	0	0	1	461	284	0	0	0	0	0	0	0	0	1.2
1592	30	60	0	eff_rangeattack02	0	0	0	0	0	1	3	0	99	0	23	1	1	100	10	0	0	0	1	423	285	0	0	0	0	0	0	0	0	1.2
1593	20	20	7	origin	0	0	0	0	0	1	1	0.5	8	2	7	1	1	100	8	0	0	0	1	588	286	0	0	0	0	0	0	0	0	1.3
1594	0	20	0	eff_rangeattack02	0	0	0	0	0	1	3	1	99	0	15	1	1	100	3	0	0	0	1	445	287	0	0	0	0	0	0	0	0	1.8
3019	0	20	0	feeler_a_01	0	0	0	0	0	1	3	1	99	0	15	1	1	100	3	0	0	0	1	1960	1959	0	0	0	0	0	0	0	0	1
1595	20	30	0	eff_rangeattack02	0	0	0	0	0	1	3	0.5	99	0	7	1	1	100	8	11	0	0	1	444	288	0	0	0	0	0	0	0	0	1.4
1596	0	45	0	eff_center01	0	0	0	0	0	2	0	0	99	0	99	1	1	100	12	0	0	0	1	635	289	0	0	0	0	0	0	0	0	1
1598	1	20	1	eff_center01	0	0	0	0	0	1	1	0.5	4	2	3	1	1	100	10	33	0	0	1	544	290	0	0	0	0	0	0	0	0	1.2
1601	70	30	0	eff_center01	0	0	0	0	0	1	0	0	99	0	99	1	1	100	30	23	0	0	1	646	291	0	0	0	0	0	0	0	0	1
1605	10	30	0	eff_center01	0	0	0	0	0	1	1	0.5	2.5	2	99	1	1	100	8	0	0	0	1	518	293	0	0	0	0	0	0	0	0	1.3
1609	10	20	0	eff_front01	0	0	0	0	0	2	1	0.5	2.5	2	99	1	1	100	6	0	0	0	1	489	295	2099	2072	0	0	0	0	0	0	1.2
1611	10	20	0	eff_front01	0	0	0	0	0	1	1	0.5	3	2	99	1	1	100	6	20	0	0	1	504	296	2100	2073	0	0	0	0	0	0	1.3
1612	15	20	0	eff_front01	0	0	0	0	0	1	1	0.5	3	2	99	1	1	100	10	4.5	0	0	1	520	341	1978	1977	0	0	0	0	0	0	1.3
1613	30	60	0	eff_directionattack01	0	0	0	0	0	1	3	0	99	0	25	1	1	100	12	0	0	0	1	421	297	0	0	0	0	0	0	0	0	1.3
1614	35	30	1	eff_center01	0	7	0	0	0	1	3	1	99	0	99	1	1	100	10	0	0	0	1	557	298	0	0	0	0	0	0	0	0	1.1
3011	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1739	1706	0	0	0	0	0	0	0	0	1.1
1615	20	30	4	origin	0	0	0	0	0	1	1	0.5	2.5	2	99	1	1	100	10	0	0	0	1	514	299	0	0	0	0	0	0	0	0	1.2
1616	25	30	5	origin	0	0	0	0	0	1	3	1	99	0	99	1	1	100	8	0	0	5	1	1773	300	0	0	0	0	0	0	0	0	1.1
1617	40	60	0	eff_rangeattack02	0	0	0	0	0	1	3	0	99	0	25	1	1	100	15	0	0	0	1	422	301	0	0	0	0	0	0	0	0	1.3
1621	35	30	1	eff_center01	0	0	0	0	0	1	3	1	99	0	99	1	1	100	10	15	0	0	1	575	303	0	0	0	0	0	0	0	0	1.2
1670	20	15	0	eff_rangeattack02	0	0	0	0	0	1	3	1	99	0	15	1	1	100	6	0	0	0	1	432	306	0	0	0	0	0	0	0	0	1.8
1679	20	20	2	origin	0	0	0	0	0	1	1	0.5	3	2	3	1	1	100	9	11	0	0	1	595	362	0	0	0	0	0	0	0	0	1.2
1687	35	60	0	eff_rangeattack02	0	0	0	0	0	1	3	0	99	0	23	1	1	100	15	0	0	0	1	562	308	0	0	0	0	0	0	0	0	1.2
3021	35	60	0	eff_rangeattack02	0	0	0	0	1	1	3	0	99	0	23	1	1	100	15	0	0	0	1	1852	1848	0	0	0	0	0	0	0	0	1.2
1693	10	20	0	eff_center01	0	0.25	0	0	0	1	1	0.5	2.5	2	99	1	1	100	6	0	0	0	1	519	340	0	0	0	0	0	0	0	0	1.4
1710	10	20	0	eff_front01	0	0	0	0	0	1	1	0.5	3	2	99	1	1	100	8	18	0	0	2	475	310	2101	2074	0	0	0	0	0	0	1.3
1748	50	20	0	eff_center01	0	0	0	0	0	1	0	0	99	0	99	1	1	100	60	18	0	0	1	632	312	0	0	0	0	0	0	0	0	1
1784	10	20	0	eff_front01	0	0	0.7	0	0	1	1	0.5	1.5	2	99	1	1	100	9	11	0	0	2	528	348	2112	2109	0	0	0	0	0	0	1.3
1812	10	0	0	eff_front01	0	0	0	0	0	2	1	1	3	2	99	1	1	100	12	0	0	0	1	596	318	2102	2075	0	0	0	0	0	0	1.3
1920	1	60	0	eff_rangeattack02	0	0	0	0	0	1	3	0	99	0	20	1	1	100	15	0	0	0	1	1749	321	0	0	0	0	0	0	0	0	1
1998	40	20	0	eff_center01	0	0	0	0	0	1	1	0.5	5	2	4	1	1	100	15	18	0	0	1	540	133	0	0	0	0	0	0	0	0	1
3068	0	0	1	eff_center01	0	30	0	2	0	1	3	1	99	0	99	1	1	100	6	0	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
3027	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3028	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1
3029	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2
3030	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3
3031	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4
3032	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5
3033	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6
3034	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7
3035	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8
3036	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9
3037	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
3038	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1
3039	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2
3040	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3
3041	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4
3042	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5
3043	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6
3044	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7
3045	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8
3046	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9
3047	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
3048	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5
3049	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
3050	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5
3051	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
3052	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5
3053	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6
3054	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7
3055	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8
3056	0	0	1		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
